"","V1"
"2016-08-16 15:27:51",0
"2016-08-16 15:28:01",-0.318241520784795
"2016-08-16 15:28:11",-0.925195612711832
"2016-08-16 15:28:21",0.516232196940109
"2016-08-16 15:28:31",3.06967345043086
"2016-08-16 15:28:41",3.76264654635452
"2016-08-16 15:28:51",2.45803199079819
"2016-08-16 15:29:01",1.27967869816348
"2016-08-16 15:29:11",2.60838530771434
"2016-08-16 15:29:21",0.212829220108688
"2016-08-16 15:29:31",-0.380773169919848
"2016-08-16 15:29:41",0.87334508006461
"2016-08-16 15:29:51",-1.34303074702621
"2016-08-16 15:30:01",-2.82298280694522
"2016-08-16 15:30:11",-1.29974412848242
"2016-08-16 15:30:21",0.560795495985076
"2016-08-16 15:30:31",-0.543897247407585
"2016-08-16 15:30:41",-0.637979186838493
"2016-08-16 15:30:51",-0.527166907908395
"2016-08-16 15:31:01",-2.70157534629107
"2016-08-16 15:31:11",-4.51131379161961
"2016-08-16 15:31:21",-3.29063969501294
"2016-08-16 15:31:31",-2.31365689029917
"2016-08-16 15:31:41",0.378182101529092
"2016-08-16 15:31:51",3.03514131554402
"2016-08-16 15:32:01",3.58884765696712
"2016-08-16 15:32:11",1.99635838181712
"2016-08-16 15:32:21",1.17131863650866
"2016-08-16 15:32:31",-1.14246233250014
"2016-08-16 15:32:41",0.812394276726991
"2016-08-16 15:32:51",-1.52800516714342
"2016-08-16 15:33:01",-0.802659927634522
"2016-08-16 15:33:11",2.02225094055757
"2016-08-16 15:33:21",2.98910659435205
"2016-08-16 15:33:31",5.08329347055405
"2016-08-16 15:33:41",5.92610151367262
"2016-08-16 15:33:51",6.90558481262997
"2016-08-16 15:34:01",5.09990367293358
"2016-08-16 15:34:11",4.82185006141663
"2016-08-16 15:34:21",3.97544646402821
"2016-08-16 15:34:31",2.13193482393399
"2016-08-16 15:34:41",1.48695888812654
"2016-08-16 15:34:51",3.89268380147405
"2016-08-16 15:35:01",1.96903272578493
"2016-08-16 15:35:11",-0.108048416906968
"2016-08-16 15:35:21",2.03687513689511
"2016-08-16 15:35:31",1.40813845046796
"2016-08-16 15:35:41",0.106492427643389
"2016-08-16 15:35:51",-1.4586318929214
"2016-08-16 15:36:01",-3.28206838597544
"2016-08-16 15:36:11",-3.28206838597544
"2016-08-16 15:36:21",6.71793161402456
"2016-08-16 15:36:31",1.71793161402456
"2016-08-16 15:36:41",10.7179316140246
"2016-08-16 15:36:51",1.71793161402456
"2016-08-16 15:37:01",6.71793161402456
"2016-08-16 15:37:11",-3.28206838597544
"2016-08-16 15:37:21",-3.99375236453488
"2016-08-16 15:37:31",-3.57556733884849
"2016-08-16 15:37:41",-5.43872152618133
"2016-08-16 15:37:51",-5.81884148460813
"2016-08-16 15:38:01",-6.7500461130403
"2016-08-16 15:38:11",-7.31090469122864
"2016-08-16 15:38:21",-4.82025165832601
"2016-08-16 15:38:31",-6.57622218620963
"2016-08-16 15:38:41",-5.50968634500168
"2016-08-16 15:38:51",-6.34834535582922
"2016-08-16 15:39:01",-7.77361683617346
"2016-08-16 15:39:11",-5.32616439065896
"2016-08-16 15:39:21",-4.42361405258998
"2016-08-16 15:39:31",-3.41304491017945
"2016-08-16 15:39:41",-6.38921438204125
"2016-08-16 15:39:51",-8.79267388978042
"2016-08-16 15:40:01",-7.9787418320775
"2016-08-16 15:40:11",-7.30215029977262
"2016-08-16 15:40:21",-4.66899885633029
"2016-08-16 15:40:31",-6.74711469956674
"2016-08-16 15:40:41",-7.04859779588878
"2016-08-16 15:40:51",-7.62355825281702
"2016-08-16 15:41:01",-9.12335496093147
"2016-08-16 15:41:11",-7.94713497790508
"2016-08-16 15:41:21",-10.696376320906
"2016-08-16 15:41:31",-8.72605145000853
"2016-08-16 15:41:41",-7.23207250144333
"2016-08-16 15:41:51",-6.2198195590172
"2016-08-16 15:42:01",-5.86652419902384
"2016-08-16 15:42:11",-6.48144539748318
"2016-08-16 15:42:21",-6.82056014542468
"2016-08-16 15:42:31",-6.16568615916185
"2016-08-16 15:42:41",-5.69023257493973
"2016-08-16 15:42:51",-5.80478118918836
"2016-08-16 15:43:01",-6.626222520601
"2016-08-16 15:43:11",-6.55911854468286
"2016-08-16 15:43:21",-7.65829124953598
"2016-08-16 15:43:31",-5.69477532827295
"2016-08-16 15:43:41",-7.20862855087034
"2016-08-16 15:43:51",-7.76960265473463
"2016-08-16 15:44:01",-8.6953448667191
"2016-08-16 15:44:11",-10.6202905999962
"2016-08-16 15:44:21",-11.5389777158853
