"","V1"
"2016-08-16 15:27:51",0
"2016-08-16 15:28:01",0.897168323630467
"2016-08-16 15:28:11",-1.72589988028631
"2016-08-16 15:28:21",-1.16513233305886
"2016-08-16 15:28:31",0.569317673100159
"2016-08-16 15:28:41",-0.318218969972804
"2016-08-16 15:28:51",0.506952741416171
"2016-08-16 15:29:01",-2.46682403725572
"2016-08-16 15:29:11",-5.1980564862024
"2016-08-16 15:29:21",-7.34260079800151
"2016-08-16 15:29:31",-9.5808352525346
"2016-08-16 15:29:41",-10.0646712065209
"2016-08-16 15:29:51",-10.6570887481794
"2016-08-16 15:30:01",-10.6423691643868
"2016-08-16 15:30:11",-12.4312457484193
"2016-08-16 15:30:21",-11.8709660747554
"2016-08-16 15:30:31",-11.5089050258975
"2016-08-16 15:30:41",-11.6048593120649
"2016-08-16 15:30:51",-11.8450297478121
"2016-08-16 15:31:01",-11.479045049753
"2016-08-16 15:31:11",-13.2059884273913
"2016-08-16 15:31:21",-14.4491679884959
"2016-08-16 15:31:31",-16.626087930752
"2016-08-16 15:31:41",-15.0513742205221
"2016-08-16 15:31:51",-12.2847375464626
"2016-08-16 15:32:01",-13.9665788642596
"2016-08-16 15:32:11",-11.8923485213891
"2016-08-16 15:32:21",-14.8231690500397
"2016-08-16 15:32:31",-13.8095793596003
"2016-08-16 15:32:41",-16.2189676577691
"2016-08-16 15:32:51",-14.9393021289725
"2016-08-16 15:33:01",-14.6615078737959
"2016-08-16 15:33:11",-17.4841624062974
"2016-08-16 15:33:21",-19.86118050199
"2016-08-16 15:33:31",-18.8080458075274
"2016-08-16 15:33:41",-21.0407548926305
"2016-08-16 15:33:51",-21.6838592765853
"2016-08-16 15:34:01",-23.510520275915
"2016-08-16 15:34:11",-25.066348773893
"2016-08-16 15:34:21",-22.9211175336968
"2016-08-16 15:34:31",-25.1340805760119
"2016-08-16 15:34:41",-28.0950079222675
"2016-08-16 15:34:51",-25.0986659377813
"2016-08-16 15:35:01",-23.5827390204649
"2016-08-16 15:35:11",-25.750812337501
"2016-08-16 15:35:21",-24.8687372391578
"2016-08-16 15:35:31",-22.9678074382246
"2016-08-16 15:35:41",-20.69859684119
"2016-08-16 15:35:51",-22.6753231363837
"2016-08-16 15:36:01",-20.2308755200356
"2016-08-16 15:36:11",-20.2308755200356
"2016-08-16 15:36:21",-10.2308755200356
"2016-08-16 15:36:31",-15.2308755200356
"2016-08-16 15:36:41",-3.23087552003562
"2016-08-16 15:36:51",-15.2308755200356
"2016-08-16 15:37:01",-10.2308755200356
"2016-08-16 15:37:11",-20.2308755200356
"2016-08-16 15:37:21",-21.1169596980326
"2016-08-16 15:37:31",-21.8801023266278
"2016-08-16 15:37:41",-24.2609521499835
"2016-08-16 15:37:51",-24.3970177732408
"2016-08-16 15:38:01",-26.7750408514403
"2016-08-16 15:38:11",-25.409869823372
"2016-08-16 15:38:21",-25.1062231441028
"2016-08-16 15:38:31",-27.8631709143519
"2016-08-16 15:38:41",-27.2195524591953
"2016-08-16 15:38:51",-25.1376109882258
"2016-08-16 15:39:01",-24.749739268329
"2016-08-16 15:39:11",-22.7093783975579
"2016-08-16 15:39:21",-23.9185434901156
"2016-08-16 15:39:31",-21.4283444378525
"2016-08-16 15:39:41",-22.6269774490502
"2016-08-16 15:39:51",-24.2698561639991
"2016-08-16 15:40:01",-23.6633486312348
"2016-08-16 15:40:11",-26.5440105814487
"2016-08-16 15:40:21",-25.1903387771454
"2016-08-16 15:40:31",-24.6691712352913
"2016-08-16 15:40:41",-26.6730015773792
"2016-08-16 15:40:51",-26.6333305025473
"2016-08-16 15:41:01",-29.167587953154
"2016-08-16 15:41:11",-27.5183148484211
"2016-08-16 15:41:21",-28.6589238296729
"2016-08-16 15:41:31",-26.1909531739075
"2016-08-16 15:41:41",-23.6748048809823
"2016-08-16 15:41:51",-24.5462886281312
"2016-08-16 15:42:01",-22.6259842033032
"2016-08-16 15:42:11",-25.0539792012423
"2016-08-16 15:42:21",-24.1549157663248
"2016-08-16 15:42:31",-25.1764013499487
"2016-08-16 15:42:41",-25.5720488838851
"2016-08-16 15:42:51",-25.635540939169
"2016-08-16 15:43:01",-28.4178238702007
"2016-08-16 15:43:11",-28.6622120097745
"2016-08-16 15:43:21",-27.600702407537
"2016-08-16 15:43:31",-30.0802385488059
"2016-08-16 15:43:41",-31.313820276875
"2016-08-16 15:43:51",-32.6797751127742
"2016-08-16 15:44:01",-34.7518759954255
"2016-08-16 15:44:11",-34.2124212041963
"2016-08-16 15:44:21",-33.4828908552881
