"","V1"
"2016-08-16 15:27:51",0
"2016-08-16 15:28:01",-2.64333740458824
"2016-08-16 15:28:11",-5.61812531459145
"2016-08-16 15:28:21",-7.37563068629242
"2016-08-16 15:28:31",-8.84182282187976
"2016-08-16 15:28:41",-7.93979717837647
"2016-08-16 15:28:51",-6.87711663544178
"2016-08-16 15:29:01",-6.90296340663917
"2016-08-16 15:29:11",-4.59675949509256
"2016-08-16 15:29:21",-1.82541390345432
"2016-08-16 15:29:31",-3.79307694244199
"2016-08-16 15:29:41",-2.36826804676093
"2016-08-16 15:29:51",-2.22225017985329
"2016-08-16 15:30:01",-5.10507756751031
"2016-08-16 15:30:11",-7.99643716402352
"2016-08-16 15:30:21",-10.705390881747
"2016-08-16 15:30:31",-12.0849131823052
"2016-08-16 15:30:41",-12.661196031142
"2016-08-16 15:30:51",-15.4900788764935
"2016-08-16 15:31:01",-17.1679618970957
"2016-08-16 15:31:11",-14.4631922347471
"2016-08-16 15:31:21",-13.712559411535
"2016-08-16 15:31:31",-15.9696039541159
"2016-08-16 15:31:41",-16.5901257523801
"2016-08-16 15:31:51",-17.5923479497433
"2016-08-16 15:32:01",-19.1277325688861
"2016-08-16 15:32:11",-19.6374523064587
"2016-08-16 15:32:21",-19.1627476068679
"2016-08-16 15:32:31",-21.6996720812749
"2016-08-16 15:32:41",-21.8860905740876
"2016-08-16 15:32:51",-21.4985409337096
"2016-08-16 15:33:01",-23.5420146170072
"2016-08-16 15:33:11",-22.6604202948511
"2016-08-16 15:33:21",-23.6319755525328
"2016-08-16 15:33:31",-21.9374779451173
"2016-08-16 15:33:41",-23.1851541304495
"2016-08-16 15:33:51",-22.6344800759107
"2016-08-16 15:34:01",-20.4443980024662
"2016-08-16 15:34:11",-21.1770922809374
"2016-08-16 15:34:21",-21.8459786572494
"2016-08-16 15:34:31",-19.9811850297265
"2016-08-16 15:34:41",-20.8860798894893
"2016-08-16 15:34:51",-18.0380876739509
"2016-08-16 15:35:01",-15.6508266124874
"2016-08-16 15:35:11",-14.2753627554048
"2016-08-16 15:35:21",-16.8739123670384
"2016-08-16 15:35:31",-16.7506090966053
"2016-08-16 15:35:41",-17.2739098041784
"2016-08-16 15:35:51",-15.6591799843591
"2016-08-16 15:36:01",-18.5165449215565
"2016-08-16 15:36:11",-18.5165449215565
"2016-08-16 15:36:21",-8.51654492155649
"2016-08-16 15:36:31",-13.5165449215565
"2016-08-16 15:36:41",-3.51654492155649
"2016-08-16 15:36:51",-13.5165449215565
"2016-08-16 15:37:01",-8.51654492155649
"2016-08-16 15:37:11",-18.5165449215565
"2016-08-16 15:37:21",-20.5213425520342
"2016-08-16 15:37:31",-22.617696283618
"2016-08-16 15:37:41",-25.1624022808392
"2016-08-16 15:37:51",-27.4914906648919
"2016-08-16 15:38:01",-29.4691367007326
"2016-08-16 15:38:11",-32.4531138371676
"2016-08-16 15:38:21",-34.5381617497187
"2016-08-16 15:38:31",-32.6902288331185
"2016-08-16 15:38:41",-30.4693207133096
"2016-08-16 15:38:51",-30.7989997859113
"2016-08-16 15:39:01",-31.2602541837841
"2016-08-16 15:39:11",-32.9666057454888
"2016-08-16 15:39:21",-34.2078660945408
"2016-08-16 15:39:31",-33.1066169491969
"2016-08-16 15:39:41",-34.1461409654003
"2016-08-16 15:39:51",-35.3580867312849
"2016-08-16 15:40:01",-33.3576390857343
"2016-08-16 15:40:11",-33.1938056477811
"2016-08-16 15:40:21",-32.1924848724157
"2016-08-16 15:40:31",-32.8468580120243
"2016-08-16 15:40:41",-34.6497038039379
"2016-08-16 15:40:51",-34.5472035510466
"2016-08-16 15:41:01",-32.7744033623021
"2016-08-16 15:41:11",-34.5886433513369
"2016-08-16 15:41:21",-37.1454282074701
"2016-08-16 15:41:31",-36.1860545568634
"2016-08-16 15:41:41",-38.4212335709017
"2016-08-16 15:41:51",-41.3393738104496
"2016-08-16 15:42:01",-41.9597822462674
"2016-08-16 15:42:11",-40.0640929348301
"2016-08-16 15:42:21",-40.1033013083506
"2016-08-16 15:42:31",-38.4072343131993
"2016-08-16 15:42:41",-40.5741530572996
"2016-08-16 15:42:51",-40.5502324907575
"2016-08-16 15:43:01",-42.2098844060674
"2016-08-16 15:43:11",-43.5866138900165
"2016-08-16 15:43:21",-45.3170710578561
"2016-08-16 15:43:31",-48.0282365314197
"2016-08-16 15:43:41",-50.7033406267874
"2016-08-16 15:43:51",-53.5244463337585
"2016-08-16 15:44:01",-50.7353257345967
"2016-08-16 15:44:11",-50.5284965077881
"2016-08-16 15:44:21",-51.5798267936334
