"","V1"
"2016-08-16 15:27:51",0
"2016-08-16 15:28:01",-2.99412317527458
"2016-08-16 15:28:11",-2.46610140684061
"2016-08-16 15:28:21",-0.901639260118827
"2016-08-16 15:28:31",0.0733510027639568
"2016-08-16 15:28:41",-2.08813159796409
"2016-08-16 15:28:51",-4.84947256883606
"2016-08-16 15:29:01",-3.45432330504991
"2016-08-16 15:29:11",-1.59167438861914
"2016-08-16 15:29:21",0.55327803036198
"2016-08-16 15:29:31",2.24676847597584
"2016-08-16 15:29:41",1.38860387261957
"2016-08-16 15:29:51",-0.013926092768088
"2016-08-16 15:30:01",-2.11388135072775
"2016-08-16 15:30:11",0.665251693921164
"2016-08-16 15:30:21",-1.53869023709558
"2016-08-16 15:30:31",-4.13209391199052
"2016-08-16 15:30:41",-2.40515651623718
"2016-08-16 15:30:51",-2.88413306185976
"2016-08-16 15:31:01",-3.84549471619539
"2016-08-16 15:31:11",-6.51120109087788
"2016-08-16 15:31:21",-7.02212511724792
"2016-08-16 15:31:31",-5.23395019769669
"2016-08-16 15:31:41",-4.03210590267554
"2016-08-16 15:31:51",-4.92293389840052
"2016-08-16 15:32:01",-4.27754400065169
"2016-08-16 15:32:11",-5.84807791211642
"2016-08-16 15:32:21",-8.22918241051957
"2016-08-16 15:32:31",-8.80828667292371
"2016-08-16 15:32:41",-8.81042113783769
"2016-08-16 15:32:51",-8.0011588758789
"2016-08-16 15:33:01",-6.68013065052219
"2016-08-16 15:33:11",-5.91336079663597
"2016-08-16 15:33:21",-4.1500375312753
"2016-08-16 15:33:31",-6.92820461606607
"2016-08-16 15:33:41",-8.57295322115533
"2016-08-16 15:33:51",-6.93765188707039
"2016-08-16 15:34:01",-7.62240232829936
"2016-08-16 15:34:11",-6.53792022191919
"2016-08-16 15:34:21",-5.13297265442088
"2016-08-16 15:34:31",-4.72852028394118
"2016-08-16 15:34:41",-5.79181387717836
"2016-08-16 15:34:51",-7.0578165887855
"2016-08-16 15:35:01",-6.32667054561898
"2016-08-16 15:35:11",-9.01873270072974
"2016-08-16 15:35:21",-11.5814184879418
"2016-08-16 15:35:31",-12.807368515525
"2016-08-16 15:35:41",-15.627493420383
"2016-08-16 15:35:51",-17.0736375635024
"2016-08-16 15:36:01",-19.1878375327215
"2016-08-16 15:36:11",-19.1878375327215
"2016-08-16 15:36:21",-9.18783753272146
"2016-08-16 15:36:31",-14.1878375327215
"2016-08-16 15:36:41",-3.18783753272146
"2016-08-16 15:36:51",-14.1878375327215
"2016-08-16 15:37:01",-9.18783753272146
"2016-08-16 15:37:11",-19.1878375327215
"2016-08-16 15:37:21",-19.2604886682238
"2016-08-16 15:37:31",-20.3365006742533
"2016-08-16 15:37:41",-20.5166856979486
"2016-08-16 15:37:51",-20.8818806970958
"2016-08-16 15:38:01",-19.1610100893304
"2016-08-16 15:38:11",-19.8538188510574
"2016-08-16 15:38:21",-20.9988178219646
"2016-08-16 15:38:31",-21.9478901275434
"2016-08-16 15:38:41",-23.4021970527247
"2016-08-16 15:38:51",-24.2442653998733
"2016-08-16 15:39:01",-22.1890342771076
"2016-08-16 15:39:11",-24.9583108539227
"2016-08-16 15:39:21",-22.8784025497735
"2016-08-16 15:39:31",-19.968030216638
"2016-08-16 15:39:41",-22.4444670171943
"2016-08-16 15:39:51",-23.1004504747689
"2016-08-16 15:40:01",-25.2677453281358
"2016-08-16 15:40:11",-22.8135007373057
"2016-08-16 15:40:21",-24.4328647605143
"2016-08-16 15:40:31",-27.1772388489917
"2016-08-16 15:40:41",-25.3503406788222
"2016-08-16 15:40:51",-26.2987366192974
"2016-08-16 15:41:01",-24.013506222982
"2016-08-16 15:41:11",-24.2815205287188
"2016-08-16 15:41:21",-23.4183682347648
"2016-08-16 15:41:31",-23.2911065972876
"2016-08-16 15:41:41",-22.8388899292331
"2016-08-16 15:41:51",-21.725908118533
"2016-08-16 15:42:01",-21.9044506286737
"2016-08-16 15:42:11",-21.8256227073725
"2016-08-16 15:42:21",-22.9720224654302
"2016-08-16 15:42:31",-22.3696151808836
"2016-08-16 15:42:41",-19.7901399862021
"2016-08-16 15:42:51",-19.6285411650315
"2016-08-16 15:43:01",-19.4274570895359
"2016-08-16 15:43:11",-18.8513173414394
"2016-08-16 15:43:21",-19.4184713910799
"2016-08-16 15:43:31",-17.1203341106884
"2016-08-16 15:43:41",-18.8672463032417
"2016-08-16 15:43:51",-16.7993869946804
"2016-08-16 15:44:01",-19.3926384821534
"2016-08-16 15:44:11",-17.9180889932904
"2016-08-16 15:44:21",-15.4601095060352
