"","V1"
"2016-08-16 19:47:36",0
"2016-08-16 19:47:41",-0.0980153363198042
"2016-08-16 19:47:46",-0.694238441530615
"2016-08-16 19:47:51",-1.34337721066549
"2016-08-16 19:47:56",-2.15866208774969
"2016-08-16 19:48:01",-1.51938863331452
"2016-08-16 19:48:06",-2.00578665290959
"2016-08-16 19:48:11",-2.65382528211921
"2016-08-16 19:48:16",-3.49822088913061
"2016-08-16 19:48:21",-2.6787797070574
"2016-08-16 19:48:26",-2.07107857964002
"2016-08-16 19:48:31",-3.00137123162858
"2016-08-16 19:48:36",-3.94917618855834
"2016-08-16 19:48:41",-3.79160743020475
"2016-08-16 19:48:46",-4.46975579042919
"2016-08-16 19:48:51",-5.40834285551682
"2016-08-16 19:48:56",-6.35791399027221
"2016-08-16 19:49:01",-7.16547052515671
"2016-08-16 19:49:06",-6.88220550562255
"2016-08-16 19:49:11",-7.30235474137589
"2016-08-16 19:49:16",-8.12221049820073
"2016-08-16 19:49:21",-7.7479475021828
"2016-08-16 19:49:26",-7.5372980250977
"2016-08-16 19:49:31",-6.60574828484096
"2016-08-16 19:49:36",-6.82569371513091
"2016-08-16 19:49:41",-7.74173530703411
"2016-08-16 19:49:46",-7.5291674695909
"2016-08-16 19:49:51",-8.35876545030624
"2016-08-16 19:49:56",-8.05740057770163
"2016-08-16 19:50:01",-7.392423491925
"2016-08-16 19:50:06",-8.14187337341718
"2016-08-16 19:50:11",-8.11863456340507
"2016-08-16 19:50:16",-8.07729645189829
"2016-08-16 19:50:21",-8.84312247554772
"2016-08-16 19:50:26",-9.7080724532716
"2016-08-16 19:50:31",-9.68144818395376
"2016-08-16 19:50:36",-9.61462405114435
"2016-08-16 19:50:41",-9.84992771595716
"2016-08-16 19:50:46",-9.50101734907366
"2016-08-16 19:50:51",-8.61252251989208
"2016-08-16 19:50:56",-8.12355212657712
"2016-08-16 19:51:01",-7.859543915838
"2016-08-16 19:51:06",-7.65001209895127
"2016-08-16 19:51:11",-7.4068333839532
"2016-08-16 19:51:16",-7.93438442773186
"2016-08-16 19:51:21",-6.97679081140086
"2016-08-16 19:51:26",-6.64679750381038
"2016-08-16 19:51:31",-6.5256764346268
"2016-08-16 19:51:36",-5.70895639550872
"2016-08-16 19:51:41",-5.96132337884046
"2016-08-16 19:51:46",-5.96132337884046
"2016-08-16 19:51:51",-1.96132337884046
"2016-08-16 19:51:56",-3.96132337884046
"2016-08-16 19:52:01",7.03867662115954
"2016-08-16 19:52:06",-3.96132337884046
"2016-08-16 19:52:11",-1.96132337884046
"2016-08-16 19:52:16",-5.96132337884046
"2016-08-16 19:52:21",-5.7877546120435
"2016-08-16 19:52:26",-5.89581459341571
"2016-08-16 19:52:31",-6.33200137712993
"2016-08-16 19:52:36",-5.72126602404751
"2016-08-16 19:52:41",-6.04354217764921
"2016-08-16 19:52:46",-5.44949149596505
"2016-08-16 19:52:51",-5.2433993734885
"2016-08-16 19:52:56",-5.12427870742977
"2016-08-16 19:53:01",-4.59469862002879
"2016-08-16 19:53:06",-5.42496674833819
"2016-08-16 19:53:11",-5.03789729229175
"2016-08-16 19:53:16",-4.08298286516219
"2016-08-16 19:53:21",-4.47348384442739
"2016-08-16 19:53:26",-3.63971196161583
"2016-08-16 19:53:31",-4.36927478667349
"2016-08-16 19:53:36",-4.71945326309651
"2016-08-16 19:53:41",-4.12768595269881
"2016-08-16 19:53:46",-4.95966873737052
"2016-08-16 19:53:51",-4.05644915974699
"2016-08-16 19:53:56",-4.03652295493521
"2016-08-16 19:54:01",-3.18993877759203
"2016-08-16 19:54:06",-4.10683989827521
"2016-08-16 19:54:11",-4.51465143286623
"2016-08-16 19:54:16",-4.1820309527684
"2016-08-16 19:54:21",-3.26477042678744
"2016-08-16 19:54:26",-4.15369897801429
"2016-08-16 19:54:31",-3.69475186103955
"2016-08-16 19:54:36",-3.20070965448394
"2016-08-16 19:54:41",-2.92137359292246
"2016-08-16 19:54:46",-3.79173016385175
"2016-08-16 19:54:51",-3.19672805652954
"2016-08-16 19:54:56",-3.8366118343547
"2016-08-16 19:55:01",-3.28061617654748
"2016-08-16 19:55:06",-2.99624478607439
"2016-08-16 19:55:11",-3.83493646956049
"2016-08-16 19:55:16",-4.82441499875858
"2016-08-16 19:55:21",-5.75522832549177
"2016-08-16 19:55:26",-6.69141157483682
"2016-08-16 19:55:31",-7.3444105188828
"2016-08-16 19:55:36",-6.92958054388873
"2016-08-16 19:55:41",-7.78655193350278
"2016-08-16 19:55:46",-7.44373696972616
"2016-08-16 19:55:51",-7.42373276059516
