"","V1"
"2016-08-16 19:47:36",0
"2016-08-16 19:47:41",-0.499901240691543
"2016-08-16 19:47:46",-0.586947190575302
"2016-08-16 19:47:51",-1.535234576324
"2016-08-16 19:47:56",-2.42326286947355
"2016-08-16 19:48:01",-2.20274456683546
"2016-08-16 19:48:06",-1.68404431315139
"2016-08-16 19:48:11",-2.64105973136611
"2016-08-16 19:48:16",-3.11367328441702
"2016-08-16 19:48:21",-2.34602777124383
"2016-08-16 19:48:26",-2.96612669108436
"2016-08-16 19:48:31",-2.22082908661105
"2016-08-16 19:48:36",-2.25983018660918
"2016-08-16 19:48:41",-1.57891753898002
"2016-08-16 19:48:46",-0.753346594050527
"2016-08-16 19:48:51",-1.04302006191574
"2016-08-16 19:48:56",-0.77905431529507
"2016-08-16 19:49:01",-0.842898362316191
"2016-08-16 19:49:06",-1.38549668272026
"2016-08-16 19:49:11",-0.397847678279504
"2016-08-16 19:49:16",-0.959537283750251
"2016-08-16 19:49:21",-0.617534903343767
"2016-08-16 19:49:26",0.309921330073848
"2016-08-16 19:49:31",0.477578416001052
"2016-08-16 19:49:36",-0.126561179291457
"2016-08-16 19:49:41",-0.766429897630587
"2016-08-16 19:49:46",-1.70604354725219
"2016-08-16 19:49:51",-1.8739343683701
"2016-08-16 19:49:56",-1.29040707671084
"2016-08-16 19:50:01",-1.43069760524668
"2016-08-16 19:50:06",-1.4849256852176
"2016-08-16 19:50:11",-1.55177156883292
"2016-08-16 19:50:16",-1.42396773770452
"2016-08-16 19:50:21",-1.02328433352523
"2016-08-16 19:50:26",-1.92917928029783
"2016-08-16 19:50:31",-1.9103760602884
"2016-08-16 19:50:36",-1.80328224017285
"2016-08-16 19:50:41",-2.04654668737203
"2016-08-16 19:50:46",-2.71396515192464
"2016-08-16 19:50:51",-1.80561310844496
"2016-08-16 19:50:56",-1.24182209698483
"2016-08-16 19:51:01",-0.389069693628699
"2016-08-16 19:51:06",-0.433173097670078
"2016-08-16 19:51:11",-0.204026065068319
"2016-08-16 19:51:16",-0.226434322306886
"2016-08-16 19:51:21",-0.775154496077448
"2016-08-16 19:51:26",-0.808935925597325
"2016-08-16 19:51:31",-0.141787290107459
"2016-08-16 19:51:36",-1.10313267982565
"2016-08-16 19:51:41",-0.976542853051797
"2016-08-16 19:51:46",-0.976542853051797
"2016-08-16 19:51:51",3.0234571469482
"2016-08-16 19:51:56",1.0234571469482
"2016-08-16 19:52:01",5.0234571469482
"2016-08-16 19:52:06",1.0234571469482
"2016-08-16 19:52:11",3.0234571469482
"2016-08-16 19:52:16",-0.976542853051797
"2016-08-16 19:52:21",-0.57141549186781
"2016-08-16 19:52:26",0.18048731633462
"2016-08-16 19:52:31",-0.472585863433778
"2016-08-16 19:52:36",-0.018643956631422
"2016-08-16 19:52:41",0.0167869592551142
"2016-08-16 19:52:46",-0.813523815246299
"2016-08-16 19:52:51",-1.15521020814776
"2016-08-16 19:52:56",-1.58426198433153
"2016-08-16 19:53:01",-0.92864575679414
"2016-08-16 19:53:06",-1.21500409115106
"2016-08-16 19:53:11",-1.52400850574486
"2016-08-16 19:53:16",-2.36687266873196
"2016-08-16 19:53:21",-2.49726888816804
"2016-08-16 19:53:26",-1.77583624678664
"2016-08-16 19:53:31",-1.88266047206707
"2016-08-16 19:53:36",-1.72739599877968
"2016-08-16 19:53:41",-1.21437505190261
"2016-08-16 19:53:46",-1.42513611260802
"2016-08-16 19:53:51",-1.89370060618967
"2016-08-16 19:53:56",-2.71990877203643
"2016-08-16 19:54:01",-2.34324140264653
"2016-08-16 19:54:06",-2.32433499745093
"2016-08-16 19:54:11",-1.6790906842798
"2016-08-16 19:54:16",-2.28718895628117
"2016-08-16 19:54:21",-1.99584963778034
"2016-08-16 19:54:26",-1.30203759274445
"2016-08-16 19:54:31",-1.19503103499301
"2016-08-16 19:54:36",-1.11444325023331
"2016-08-16 19:54:41",-1.54344557994045
"2016-08-16 19:54:46",-0.961784665705636
"2016-08-16 19:54:51",-1.77214947622269
"2016-08-16 19:54:56",-1.21173389954492
"2016-08-16 19:55:01",-1.50232174457051
"2016-08-16 19:55:06",-2.43540262454189
"2016-08-16 19:55:11",-2.13481158879586
"2016-08-16 19:55:16",-2.99496300844476
"2016-08-16 19:55:21",-2.54949731798843
"2016-08-16 19:55:26",-2.08623986737803
"2016-08-16 19:55:31",-2.8328706745524
"2016-08-16 19:55:36",-3.19216689327732
"2016-08-16 19:55:41",-3.68369026272558
"2016-08-16 19:55:46",-3.08916269778274
"2016-08-16 19:55:51",-2.87656169268303
