"","V1"
"2016-08-16 19:47:36",0
"2016-08-16 19:47:41",0.364109975052997
"2016-08-16 19:47:46",0.917327593546361
"2016-08-16 19:47:51",1.04556784243323
"2016-08-16 19:47:56",1.40373126626946
"2016-08-16 19:48:01",0.512355075916275
"2016-08-16 19:48:06",0.800475602969527
"2016-08-16 19:48:11",0.979296013014391
"2016-08-16 19:48:16",1.72164581250399
"2016-08-16 19:48:21",1.12777685979381
"2016-08-16 19:48:26",1.61669628601521
"2016-08-16 19:48:31",1.49032986420207
"2016-08-16 19:48:36",0.573885173071176
"2016-08-16 19:48:41",0.61461135186255
"2016-08-16 19:48:46",0.886894399300218
"2016-08-16 19:48:51",-0.0783909487072378
"2016-08-16 19:48:56",-0.524441353278235
"2016-08-16 19:49:01",-0.713636862579733
"2016-08-16 19:49:06",-1.15229629422538
"2016-08-16 19:49:11",-0.469306509010494
"2016-08-16 19:49:16",-1.43486453266814
"2016-08-16 19:49:21",-0.592096653534099
"2016-08-16 19:49:26",-0.721539958612993
"2016-08-16 19:49:31",-1.50953085394576
"2016-08-16 19:49:36",-2.44977519707754
"2016-08-16 19:49:41",-1.74854475050233
"2016-08-16 19:49:46",-0.890990066109225
"2016-08-16 19:49:51",-0.373439919669181
"2016-08-16 19:49:56",0.37128040054813
"2016-08-16 19:50:01",-0.0194326867349446
"2016-08-16 19:50:06",-0.0814592805691063
"2016-08-16 19:50:11",-0.722045020898804
"2016-08-16 19:50:16",-1.05389351584017
"2016-08-16 19:50:21",-1.67416476760991
"2016-08-16 19:50:26",-1.85299324686639
"2016-08-16 19:50:31",-1.32042967877351
"2016-08-16 19:50:36",-0.700108554912731
"2016-08-16 19:50:41",-0.401943700853735
"2016-08-16 19:50:46",0.320267903385684
"2016-08-16 19:50:51",0.948156855069101
"2016-08-16 19:50:56",0.959695046301931
"2016-08-16 19:51:01",0.718212840612978
"2016-08-16 19:51:06",0.790453012334183
"2016-08-16 19:51:11",-0.00397488172166049
"2016-08-16 19:51:16",0.564106575213373
"2016-08-16 19:51:21",0.39037154824473
"2016-08-16 19:51:26",1.00430819159374
"2016-08-16 19:51:31",0.356112699490041
"2016-08-16 19:51:36",1.35023547592573
"2016-08-16 19:51:41",2.17545896419324
"2016-08-16 19:51:46",2.17545896419324
"2016-08-16 19:51:51",6.17545896419324
"2016-08-16 19:51:56",4.17545896419324
"2016-08-16 19:52:01",11.1754589641932
"2016-08-16 19:52:06",4.17545896419324
"2016-08-16 19:52:11",6.17545896419324
"2016-08-16 19:52:16",2.17545896419324
"2016-08-16 19:52:21",1.92963628144935
"2016-08-16 19:52:26",1.23836489231326
"2016-08-16 19:52:31",1.18848739936948
"2016-08-16 19:52:36",0.52433477435261
"2016-08-16 19:52:41",-0.345910496311262
"2016-08-16 19:52:46",0.079411007463932
"2016-08-16 19:52:51",-0.452832588693127
"2016-08-16 19:52:56",-1.34642447903752
"2016-08-16 19:53:01",-2.26741403504275
"2016-08-16 19:53:06",-3.19956371886656
"2016-08-16 19:53:11",-3.25667726900429
"2016-08-16 19:53:16",-3.97692754166201
"2016-08-16 19:53:21",-4.55417918227613
"2016-08-16 19:53:26",-4.25402843975462
"2016-08-16 19:53:31",-4.01097376015969
"2016-08-16 19:53:36",-3.23541778931394
"2016-08-16 19:53:41",-4.20440237480216
"2016-08-16 19:53:46",-3.74657804146409
"2016-08-16 19:53:51",-4.10147173539735
"2016-08-16 19:53:56",-3.85441709612496
"2016-08-16 19:54:01",-4.53176677366719
"2016-08-16 19:54:06",-5.1564835391473
"2016-08-16 19:54:11",-5.25839133188128
"2016-08-16 19:54:16",-5.54225387051702
"2016-08-16 19:54:21",-6.24249410931952
"2016-08-16 19:54:26",-5.34987429203466
"2016-08-16 19:54:31",-5.67512897728011
"2016-08-16 19:54:36",-5.65088266949169
"2016-08-16 19:54:41",-5.98199978424236
"2016-08-16 19:54:46",-5.87837152229622
"2016-08-16 19:54:51",-5.05660630692728
"2016-08-16 19:54:56",-4.3530168144498
"2016-08-16 19:55:01",-4.36020215065219
"2016-08-16 19:55:06",-5.0522996368818
"2016-08-16 19:55:11",-4.86287988652475
"2016-08-16 19:55:16",-4.2370505775325
"2016-08-16 19:55:21",-4.07269604201429
"2016-08-16 19:55:26",-3.18956048460677
"2016-08-16 19:55:31",-3.62353557930328
"2016-08-16 19:55:36",-3.78787181223743
"2016-08-16 19:55:41",-3.70299437385984
"2016-08-16 19:55:46",-3.13968719728291
"2016-08-16 19:55:51",-3.10195601521991
