"","V1"
"2016-08-17 15:46:34",0
"2016-08-17 15:46:39",0.438321357127279
"2016-08-17 15:46:44",1.96108838869259
"2016-08-17 15:46:49",2.63402151688933
"2016-08-17 15:46:54",1.91553550073877
"2016-08-17 15:46:59",0.327342899981886
"2016-08-17 15:47:04",-0.349793346133083
"2016-08-17 15:47:09",1.61245701322332
"2016-08-17 15:47:14",0.451644336339086
"2016-08-17 15:47:19",0.648637951817364
"2016-08-17 15:47:24",0.811478205956519
"2016-08-17 15:47:29",-0.567895364016294
"2016-08-17 15:47:34",-0.852640470955521
"2016-08-17 15:47:39",0.245343366172165
"2016-08-17 15:47:44",-0.453215500805527
"2016-08-17 15:47:49",-0.136714565567672
"2016-08-17 15:47:54",-1.42589016305283
"2016-08-17 15:47:59",-1.60737198032439
"2016-08-17 15:48:04",-3.30802713241428
"2016-08-17 15:48:09",-2.49629714759067
"2016-08-17 15:48:14",-3.10729195224121
"2016-08-17 15:48:19",-4.73425037227571
"2016-08-17 15:48:24",-2.79753465997055
"2016-08-17 15:48:29",-0.918674670625478
"2016-08-17 15:48:34",-2.30271917860955
"2016-08-17 15:48:39",-3.16001886455342
"2016-08-17 15:48:44",-1.57681019511074
"2016-08-17 15:48:49",-0.584026536438614
"2016-08-17 15:48:54",0.0946576534770429
"2016-08-17 15:48:59",1.69182233465835
"2016-08-17 15:49:04",-0.127114608883858
"2016-08-17 15:49:09",1.79901973158121
"2016-08-17 15:49:14",0.832567539066076
"2016-08-17 15:49:19",-0.359027751721442
"2016-08-17 15:49:24",1.46975884307176
"2016-08-17 15:49:29",2.28371228743345
"2016-08-17 15:49:34",0.674471957609057
"2016-08-17 15:49:39",2.19545151945204
"2016-08-17 15:49:44",3.65576983848587
"2016-08-17 15:49:49",2.19901295285672
"2016-08-17 15:49:54",1.87575156008825
"2016-08-17 15:49:59",0.456731474492699
"2016-08-17 15:50:04",0.120265732053667
"2016-08-17 15:50:09",2.03879945958033
"2016-08-17 15:50:14",1.59031757293269
"2016-08-17 15:50:19",3.12927122507244
"2016-08-17 15:50:24",3.4271156154573
"2016-08-17 15:50:29",1.95461633009836
"2016-08-17 15:50:34",0.905729046557099
"2016-08-17 15:50:39",-0.585398481227458
"2016-08-17 15:50:44",-0.585398481227458
"2016-08-17 15:50:49",-1.58539848122746
"2016-08-17 15:50:54",1.41460151877254
"2016-08-17 15:50:59",-4.58539848122746
"2016-08-17 15:51:04",1.41460151877254
"2016-08-17 15:51:09",-1.58539848122746
"2016-08-17 15:51:14",-0.585398481227458
"2016-08-17 15:51:19",1.30819480028003
"2016-08-17 15:51:24",2.6921178936027
"2016-08-17 15:51:29",4.15002749813721
"2016-08-17 15:51:34",4.31718098837882
"2016-08-17 15:51:39",3.2635979312472
"2016-08-17 15:51:44",1.9887546193786
"2016-08-17 15:51:49",2.34499179013073
"2016-08-17 15:51:54",2.03644417459145
"2016-08-17 15:51:59",0.67989441100508
"2016-08-17 15:52:04",1.32515838323161
"2016-08-17 15:52:09",1.48854515980929
"2016-08-17 15:52:14",-0.0683172829449177
"2016-08-17 15:52:19",1.14457096392289
"2016-08-17 15:52:24",2.75017808470875
"2016-08-17 15:52:29",3.09407356474549
"2016-08-17 15:52:34",3.12699032155797
"2016-08-17 15:52:39",1.63869033940136
"2016-08-17 15:52:44",2.19540693471208
"2016-08-17 15:52:49",0.198863938916475
"2016-08-17 15:52:54",-0.410565180703998
"2016-08-17 15:52:59",1.12128254119307
"2016-08-17 15:53:04",0.0551327141001821
"2016-08-17 15:53:09",-1.47784040356055
"2016-08-17 15:53:14",-1.92892343364656
"2016-08-17 15:53:19",-2.84290740638971
"2016-08-17 15:53:24",-4.66785708256066
"2016-08-17 15:53:29",-6.50273413071409
"2016-08-17 15:53:34",-5.25654345564544
"2016-08-17 15:53:39",-5.06892073340714
"2016-08-17 15:53:44",-6.33121628314257
"2016-08-17 15:53:49",-4.59105633525178
"2016-08-17 15:53:54",-3.3340782369487
"2016-08-17 15:53:59",-2.83062106929719
"2016-08-17 15:54:04",-1.7842710907571
"2016-08-17 15:54:09",-0.346953277476132
"2016-08-17 15:54:14",-2.05433829687536
"2016-08-17 15:54:19",-2.53217776538804
"2016-08-17 15:54:24",-2.4990895409137
"2016-08-17 15:54:29",-1.11395925329998
"2016-08-17 15:54:34",-1.58680111914873
"2016-08-17 15:54:39",-2.02365143038332
"2016-08-17 15:54:44",-3.80790081806481
"2016-08-17 15:54:49",-3.57297862926498
