"","V1"
"2016-08-15 17:09:58",0
"2016-08-16 19:50:23",-0.0462905731983483
"2016-08-18 19:39:52",1.24272266682237
"2016-08-20 11:10:32",1.5297158351168
"2016-08-20 12:41:18",2.99613071372733
"2016-08-21 13:37:40",4.47729795565829
"2016-08-22 10:18:35",4.49525363557041
"2016-08-22 13:59:06",4.07873374316841
"2016-08-22 18:09:27",4.69154992792755
"2016-08-23 22:11:14",6.5225039338693
"2016-08-26 06:51:35",5.14359556650743
"2016-08-28 09:12:50",4.40362503239885
"2016-08-29 12:09:56",4.64526932919398
"2016-08-30 21:07:03",3.67659856798127
"2016-08-31 07:10:03",2.36704679904506
"2016-08-31 08:10:36",3.53916389355436
"2016-09-01 20:32:41",3.54653749614954
"2016-09-03 15:34:58",3.38490038271993
"2016-09-03 19:43:13",4.33740146551281
"2016-09-04 01:33:12",5.41672678664327
"2016-09-06 13:28:40",5.50125612039119
"2016-09-08 17:32:19",7.00769685348496
"2016-09-09 20:42:12",6.74578811600804
"2016-09-11 07:57:25",7.76030815998092
"2016-09-13 04:25:05",8.2402928606607
"2016-09-14 05:19:05",7.81624726625159
"2016-09-14 08:31:42",6.70130695169792
"2016-09-14 09:33:20",8.51709060650319
"2016-09-15 09:23:26",6.86037823045626
"2016-09-16 07:06:03",7.38156583439559
"2016-09-16 07:37:54",6.35558446170762
"2016-09-17 07:13:32",5.03982172952965
"2016-09-19 08:41:31",6.18367604818195
"2016-09-21 14:51:22",6.31620124308392
"2016-09-22 13:36:15",5.33887151908129
"2016-09-22 17:41:11",7.01152946054935
"2016-09-22 19:31:33",7.98679715301841
"2016-09-23 13:29:50",8.56327406829223
"2016-09-23 16:15:26",9.10551237966865
"2016-09-25 15:49:25",8.1559454514645
"2016-09-27 04:09:50",7.39228053530678
"2016-09-28 12:10:07",7.39695182070136
"2016-09-30 01:41:20",6.99334566993639
"2016-10-01 01:23:14",6.99696362996474
"2016-10-01 10:52:48",8.59557181457058
"2016-10-02 14:08:10",10.5641546309926
"2016-10-03 19:39:17",9.71834410866722
"2016-10-05 22:27:29",7.94864945486188
"2016-10-07 15:20:54",9.38183541689068
"2016-10-08 23:21:40",11.1180000561289
"2016-10-10 07:55:28",11.1180000561289
"2016-10-11 11:32:24",10.1180000561289
"2016-10-12 08:51:37",13.1180000561289
"2016-10-12 21:28:51",7.11800005612895
"2016-10-15 06:25:54",13.1180000561289
"2016-10-16 14:20:07",10.1180000561289
"2016-10-16 22:01:01",11.1180000561289
"2016-10-19 05:02:24",10.0122236344032
"2016-10-20 23:24:44",9.53042857535183
"2016-10-21 21:21:59",9.33548410562798
"2016-10-22 18:26:43",10.2100369744003
"2016-10-23 16:07:23",9.92281288979575
"2016-10-24 15:39:53",11.1877590590157
"2016-10-24 19:08:14",12.566800323315
"2016-10-27 06:34:47",13.6821480551735
"2016-10-29 16:53:41",13.3146120454185
"2016-10-29 20:55:56",14.5053516821936
"2016-10-31 01:43:37",15.6739828581922
"2016-10-31 10:42:24",15.8451618775725
"2016-11-01 19:43:37",14.062944194302
"2016-11-02 09:52:24",14.9755587284453
"2016-11-03 03:56:00",13.1949689281173
"2016-11-05 01:09:23",12.5980601566844
"2016-11-06 09:10:19",13.1390223470517
"2016-11-08 15:21:12",11.5658225831576
"2016-11-09 01:08:56",11.6250023995526
"2016-11-11 11:18:03",12.0430150725879
"2016-11-11 16:07:02",13.9229011707939
"2016-11-13 19:34:57",12.6184618920088
"2016-11-15 21:54:25",13.3677909560502
"2016-11-17 10:49:38",12.4294136199169
"2016-11-19 07:04:17",11.2063597529195
"2016-11-20 08:00:53",10.4273976469412
"2016-11-21 17:37:55",9.85706410231069
"2016-11-24 01:29:26",10.4703942830674
"2016-11-26 06:14:38",8.62666940456256
"2016-11-26 11:34:24",9.83965141000226
"2016-11-28 17:20:32",8.32753715617582
"2016-11-30 22:46:27",7.32686576480046
"2016-12-02 21:49:11",6.13207652699202
"2016-12-03 09:00:37",5.01843475038186
"2016-12-04 05:27:45",6.09968689549714
"2016-12-05 18:49:19",6.13345004804432
"2016-12-08 06:12:04",5.73897813493386
"2016-12-09 08:19:05",5.66460908716545
"2016-12-11 10:04:31",6.68926575966179
"2016-12-13 21:48:38",4.92640982940793
"2016-12-14 08:57:22",6.14422087743878
"2016-12-15 05:12:11",4.93706939509138
"2016-12-16 01:39:20",4.30230474891141
